"Email","Art der Zuwendung","Eingangsdatum","Gesamtbetrag","Herkunft","Betragsstatus"
"holtfreter@nabein.org","allgemeine Spende","2012-08-30","124,00","Fakedaten_2013-04-30","Completed"
"holtfreter@nabein.org","allgemeine Spende","2008-12-05","20,00","Fakedaten_2013-04-30","Completed"
"holtfreter@nabein.org","allgemeine Spende","2009-08-08","150,00","Fakedaten_2013-04-30","Completed"
"holtfreter@nabein.org","allgemeine Spende","2009-12-11","122,00","Fakedaten_2013-04-30","Completed"
"holtfreter@nabein.org","allgemeine Spende","2009-10-26","112,00","Fakedaten_2013-04-30","Completed"
"holtfreter@nabein.org","allgemeine Spende","2012-05-12","164,00","Fakedaten_2013-04-30","Completed"
"holtfreter@nabein.org","allgemeine Spende","2011-09-10","66,00","Fakedaten_2013-04-30","Completed"
"holtfreter@nabein.org","allgemeine Spende","2012-10-17","42,00","Fakedaten_2013-04-30","Completed"
"holtfreter@nabein.org","allgemeine Spende","2011-10-26","170,00","Fakedaten_2013-04-30","Completed"
"holtfreter@nabein.org","allgemeine Spende","2008-09-26","172,00","Fakedaten_2013-04-30","Completed"
"holtfreter@nabein.org","allgemeine Spende","2009-09-30","132,00","Fakedaten_2013-04-30","Completed"
"holtfreter@nabein.org","allgemeine Spende","2010-04-07","160,00","Fakedaten_2013-04-30","Completed"
"hudak@hensel.info","Mitgliedsbeitrag","2013-04-01","50,00","Fakedaten_2013-04-30","Completed"
"hudak@hensel.info","Mitgliedsbeitrag","2013-03-01","50,00","Fakedaten_2013-04-30","Completed"
"gollnow@kasswelzel.de","allgemeine Spende","2010-03-30","106,00","Fakedaten_2013-04-30","Completed"
"gollnow@kasswelzel.de","allgemeine Spende","2012-10-09","18,00","Fakedaten_2013-04-30","Completed"
"gollnow@kasswelzel.de","allgemeine Spende","2013-03-26","142,00","Fakedaten_2013-04-30","Completed"
"gollnow@kasswelzel.de","allgemeine Spende","2012-04-24","12,00","Fakedaten_2013-04-30","Completed"
"gollnow@kasswelzel.de","allgemeine Spende","2012-12-09","124,00","Fakedaten_2013-04-30","Completed"
"gollnow@kasswelzel.de","allgemeine Spende","2010-05-21","92,00","Fakedaten_2013-04-30","Completed"
"gollnow@kasswelzel.de","allgemeine Spende","2011-05-24","12,00","Fakedaten_2013-04-30","Completed"
"gollnow@kasswelzel.de","allgemeine Spende","2012-02-20","138,00","Fakedaten_2013-04-30","Completed"
"gollnow@kasswelzel.de","allgemeine Spende","2012-11-07","180,00","Fakedaten_2013-04-30","Completed"
"gollnow@kasswelzel.de","allgemeine Spende","2010-03-17","158,00","Fakedaten_2013-04-30","Completed"
"gollnow@kasswelzel.de","allgemeine Spende","2011-11-01","128,00","Fakedaten_2013-04-30","Completed"
"gollnow@kasswelzel.de","allgemeine Spende","2008-07-01","122,00","Fakedaten_2013-04-30","Completed"
"gollnow@kasswelzel.de","allgemeine Spende","2010-03-03","54,00","Fakedaten_2013-04-30","Completed"
"gollnow@kasswelzel.de","allgemeine Spende","2008-09-16","16,00","Fakedaten_2013-04-30","Completed"
"gollnow@kasswelzel.de","allgemeine Spende","2010-05-03","180,00","Fakedaten_2013-04-30","Completed"
"gollnow@kasswelzel.de","allgemeine Spende","2011-12-16","134,00","Fakedaten_2013-04-30","Completed"
"gollnow@kasswelzel.de","allgemeine Spende","2008-06-09","130,00","Fakedaten_2013-04-30","Completed"
"gollnow@kasswelzel.de","allgemeine Spende","2008-09-17","146,00","Fakedaten_2013-04-30","Completed"
"gollnow@kasswelzel.de","allgemeine Spende","2011-11-18","198,00","Fakedaten_2013-04-30","Completed"
"gollnow@kasswelzel.de","allgemeine Spende","2011-01-13","102,00","Fakedaten_2013-04-30","Completed"
"balnuweit@kass.name","allgemeine Spende","2009-12-15","42,00","Fakedaten_2013-04-30","Completed"
"balnuweit@kass.name","allgemeine Spende","2011-12-30","142,00","Fakedaten_2013-04-30","Completed"
"balnuweit@kass.name","allgemeine Spende","2009-01-08","168,00","Fakedaten_2013-04-30","Completed"
"balnuweit@kass.name","allgemeine Spende","2013-03-22","78,00","Fakedaten_2013-04-30","Completed"
"balnuweit@kass.name","allgemeine Spende","2011-08-26","8,00","Fakedaten_2013-04-30","Completed"
"balnuweit@kass.name","allgemeine Spende","2009-09-20","160,00","Fakedaten_2013-04-30","Completed"
"balnuweit@kass.name","allgemeine Spende","2010-05-16","82,00","Fakedaten_2013-04-30","Completed"
"balnuweit@kass.name","allgemeine Spende","2010-04-11","124,00","Fakedaten_2013-04-30","Completed"
"balnuweit@kass.name","allgemeine Spende","2013-04-07","120,00","Fakedaten_2013-04-30","Completed"
"balnuweit@kass.name","allgemeine Spende","2010-05-25","76,00","Fakedaten_2013-04-30","Completed"
"scheurer@denner.info","Mitgliedsbeitrag","2013-04-01","50,00","Fakedaten_2013-04-30","Completed"
"scheurer@denner.info","Mitgliedsbeitrag","2013-02-28","50,00","Fakedaten_2013-04-30","Completed"
"scheurer@denner.info","Mitgliedsbeitrag","2013-01-31","50,00","Fakedaten_2013-04-30","Completed"
"scheurer@denner.info","Mitgliedsbeitrag","2013-01-02","50,00","Fakedaten_2013-04-30","Completed"
"scheurer@denner.info","Mitgliedsbeitrag","2012-12-01","50,00","Fakedaten_2013-04-30","Completed"
"scheurer@denner.info","Mitgliedsbeitrag","2012-11-01","50,00","Fakedaten_2013-04-30","Completed"
"scheurer@denner.info","Mitgliedsbeitrag","2012-10-02","50,00","Fakedaten_2013-04-30","Completed"
"scheurer@denner.info","Mitgliedsbeitrag","2012-09-01","50,00","Fakedaten_2013-04-30","Completed"
"scheurer@denner.info","Mitgliedsbeitrag","2012-08-01","50,00","Fakedaten_2013-04-30","Completed"
"scheurer@denner.info","Mitgliedsbeitrag","2012-07-02","50,00","Fakedaten_2013-04-30","Completed"
"scheurer@denner.info","Mitgliedsbeitrag","2012-05-31","50,00","Fakedaten_2013-04-30","Completed"
"scheurer@denner.info","Mitgliedsbeitrag","2012-05-01","50,00","Fakedaten_2013-04-30","Completed"
"scheurer@denner.info","Mitgliedsbeitrag","2012-03-31","50,00","Fakedaten_2013-04-30","Completed"
"scheurer@denner.info","Mitgliedsbeitrag","2012-02-29","50,00","Fakedaten_2013-04-30","Completed"
"scheurer@denner.info","Mitgliedsbeitrag","2012-02-02","50,00","Fakedaten_2013-04-30","Completed"
"scheurer@denner.info","Mitgliedsbeitrag","2012-01-02","50,00","Fakedaten_2013-04-30","Completed"
"scheurer@denner.info","Mitgliedsbeitrag","2011-12-01","50,00","Fakedaten_2013-04-30","Completed"
"scheurer@denner.info","Mitgliedsbeitrag","2011-11-01","50,00","Fakedaten_2013-04-30","Completed"
"scheurer@denner.info","Mitgliedsbeitrag","2011-10-02","50,00","Fakedaten_2013-04-30","Completed"
"scheurer@denner.info","Mitgliedsbeitrag","2011-09-01","50,00","Fakedaten_2013-04-30","Completed"
"scheurer@denner.info","Mitgliedsbeitrag","2011-08-01","50,00","Fakedaten_2013-04-30","Completed"
"scheurer@denner.info","Mitgliedsbeitrag","2011-07-01","50,00","Fakedaten_2013-04-30","Completed"
"scheurer@denner.info","Mitgliedsbeitrag","2011-06-02","50,00","Fakedaten_2013-04-30","Completed"
"scheurer@denner.info","Mitgliedsbeitrag","2011-05-01","50,00","Fakedaten_2013-04-30","Completed"
"scheurer@denner.info","allgemeine Spende","2010-03-27","160,00","Fakedaten_2013-04-30","Completed"
"scheurer@denner.info","allgemeine Spende","2009-10-18","90,00","Fakedaten_2013-04-30","Completed"
"scheurer@denner.info","allgemeine Spende","2011-08-02","166,00","Fakedaten_2013-04-30","Completed"
"scheurer@denner.info","allgemeine Spende","2008-09-23","96,00","Fakedaten_2013-04-30","Completed"
"scheurer@denner.info","allgemeine Spende","2009-01-17","196,00","Fakedaten_2013-04-30","Completed"
"scheurer@denner.info","allgemeine Spende","2008-07-06","84,00","Fakedaten_2013-04-30","Completed"
"scheurer@denner.info","allgemeine Spende","2013-01-24","8,00","Fakedaten_2013-04-30","Completed"
"scheurer@denner.info","allgemeine Spende","2012-08-23","28,00","Fakedaten_2013-04-30","Completed"
"scheurer@denner.info","allgemeine Spende","2012-11-07","22,00","Fakedaten_2013-04-30","Completed"
"scheurer@denner.info","allgemeine Spende","2009-10-14","56,00","Fakedaten_2013-04-30","Completed"
"scheurer@denner.info","allgemeine Spende","2013-04-10","40,00","Fakedaten_2013-04-30","Completed"
"scheurer@denner.info","allgemeine Spende","2008-07-05","86,00","Fakedaten_2013-04-30","Completed"
"scheurer@denner.info","allgemeine Spende","2011-07-26","108,00","Fakedaten_2013-04-30","Completed"
"scheurer@denner.info","allgemeine Spende","2012-09-22","12,00","Fakedaten_2013-04-30","Completed"
"scheurer@denner.info","allgemeine Spende","2012-03-13","124,00","Fakedaten_2013-04-30","Completed"
"scheurer@denner.info","allgemeine Spende","2012-07-02","94,00","Fakedaten_2013-04-30","Completed"
"scheurer@denner.info","allgemeine Spende","2013-04-27","178,00","Fakedaten_2013-04-30","Completed"
"scheurer@denner.info","allgemeine Spende","2013-04-03","122,00","Fakedaten_2013-04-30","Completed"
"scheurer@denner.info","allgemeine Spende","2012-03-13","122,00","Fakedaten_2013-04-30","Completed"
"sporrer@kseoglu.com","Anlassspende","2011-02-25","27100,00","Fakedaten_2013-04-30","Completed"
"k.ther@kustermannleiteritz.info","allgemeine Spende","2011-04-18","10,00","Fakedaten_2013-04-30","Completed"
"k.ther@kustermannleiteritz.info","allgemeine Spende","2009-12-14","140,00","Fakedaten_2013-04-30","Completed"
"k.ther@kustermannleiteritz.info","allgemeine Spende","2011-06-24","124,00","Fakedaten_2013-04-30","Completed"
"k.ther@kustermannleiteritz.info","allgemeine Spende","2010-12-11","64,00","Fakedaten_2013-04-30","Completed"
"k.ther@kustermannleiteritz.info","allgemeine Spende","2010-02-16","158,00","Fakedaten_2013-04-30","Completed"
"k.ther@kustermannleiteritz.info","allgemeine Spende","2012-04-29","196,00","Fakedaten_2013-04-30","Completed"
"brand@gehrigfelke.name","allgemeine Spende","2010-12-05","88,00","Fakedaten_2013-04-30","Completed"
"brand@gehrigfelke.name","allgemeine Spende","2012-07-21","36,00","Fakedaten_2013-04-30","Completed"
"brand@gehrigfelke.name","allgemeine Spende","2012-09-09","110,00","Fakedaten_2013-04-30","Completed"
"brand@gehrigfelke.name","allgemeine Spende","2009-10-15","150,00","Fakedaten_2013-04-30","Completed"
"brand@gehrigfelke.name","allgemeine Spende","2009-09-08","108,00","Fakedaten_2013-04-30","Completed"
"brand@gehrigfelke.name","allgemeine Spende","2012-08-24","90,00","Fakedaten_2013-04-30","Completed"
"brand@gehrigfelke.name","allgemeine Spende","2010-11-26","124,00","Fakedaten_2013-04-30","Completed"
"brand@gehrigfelke.name","allgemeine Spende","2011-10-13","194,00","Fakedaten_2013-04-30","Completed"
"brand@gehrigfelke.name","allgemeine Spende","2008-12-27","12,00","Fakedaten_2013-04-30","Completed"
"brand@gehrigfelke.name","allgemeine Spende","2008-10-19","162,00","Fakedaten_2013-04-30","Completed"
"brand@gehrigfelke.name","allgemeine Spende","2012-06-01","2,00","Fakedaten_2013-04-30","Completed"
"brand@gehrigfelke.name","allgemeine Spende","2012-08-25","146,00","Fakedaten_2013-04-30","Completed"
"brand@gehrigfelke.name","allgemeine Spende","2013-03-30","62,00","Fakedaten_2013-04-30","Completed"
"brand@gehrigfelke.name","allgemeine Spende","2010-02-23","38,00","Fakedaten_2013-04-30","Completed"
"brand@gehrigfelke.name","allgemeine Spende","2010-10-14","94,00","Fakedaten_2013-04-30","Completed"
"brand@gehrigfelke.name","allgemeine Spende","2012-08-07","184,00","Fakedaten_2013-04-30","Completed"
"brand@gehrigfelke.name","allgemeine Spende","2012-04-19","86,00","Fakedaten_2013-04-30","Completed"
"brand@gehrigfelke.name","allgemeine Spende","2009-07-05","26,00","Fakedaten_2013-04-30","Completed"
"brand@gehrigfelke.name","allgemeine Spende","2012-06-22","178,00","Fakedaten_2013-04-30","Completed"
"brand@gehrigfelke.name","allgemeine Spende","2012-08-23","170,00","Fakedaten_2013-04-30","Completed"
"brand@gehrigfelke.name","allgemeine Spende","2010-09-29","64,00","Fakedaten_2013-04-30","Completed"
"brand@gehrigfelke.name","allgemeine Spende","2011-02-21","132,00","Fakedaten_2013-04-30","Completed"
"brand@gehrigfelke.name","allgemeine Spende","2010-02-22","6,00","Fakedaten_2013-04-30","Completed"
"brand@gehrigfelke.name","allgemeine Spende","2008-08-08","148,00","Fakedaten_2013-04-30","Completed"
"brand@gehrigfelke.name","allgemeine Spende","2008-06-29","120,00","Fakedaten_2013-04-30","Completed"
"brand@gehrigfelke.name","allgemeine Spende","2009-04-03","110,00","Fakedaten_2013-04-30","Completed"
"brand@gehrigfelke.name","allgemeine Spende","2012-03-13","60,00","Fakedaten_2013-04-30","Completed"
"radtke@ryjikh.com","allgemeine Spende","2013-01-11","14,00","Fakedaten_2013-04-30","Completed"
"radtke@ryjikh.com","allgemeine Spende","2008-12-02","158,00","Fakedaten_2013-04-30","Completed"
"radtke@ryjikh.com","allgemeine Spende","2008-11-13","42,00","Fakedaten_2013-04-30","Completed"
"radtke@ryjikh.com","allgemeine Spende","2009-02-21","24,00","Fakedaten_2013-04-30","Completed"
"radtke@ryjikh.com","allgemeine Spende","2010-08-04","168,00","Fakedaten_2013-04-30","Completed"
"radtke@ryjikh.com","allgemeine Spende","2010-09-15","178,00","Fakedaten_2013-04-30","Completed"
"radtke@ryjikh.com","allgemeine Spende","2012-12-18","164,00","Fakedaten_2013-04-30","Completed"
"radtke@ryjikh.com","allgemeine Spende","2009-02-09","24,00","Fakedaten_2013-04-30","Completed"
"radtke@ryjikh.com","allgemeine Spende","2008-05-30","152,00","Fakedaten_2013-04-30","Completed"
"radtke@ryjikh.com","allgemeine Spende","2009-07-29","122,00","Fakedaten_2013-04-30","Completed"
"radtke@ryjikh.com","allgemeine Spende","2009-01-21","72,00","Fakedaten_2013-04-30","Completed"
"radtke@ryjikh.com","allgemeine Spende","2010-06-12","152,00","Fakedaten_2013-04-30","Completed"
"radtke@ryjikh.com","allgemeine Spende","2011-01-31","140,00","Fakedaten_2013-04-30","Completed"
"radtke@ryjikh.com","allgemeine Spende","2012-02-15","78,00","Fakedaten_2013-04-30","Completed"
"radtke@ryjikh.com","allgemeine Spende","2010-01-01","178,00","Fakedaten_2013-04-30","Completed"
"radtke@ryjikh.com","allgemeine Spende","2009-12-29","152,00","Fakedaten_2013-04-30","Completed"
"radtke@ryjikh.com","allgemeine Spende","2012-04-08","136,00","Fakedaten_2013-04-30","Completed"
"radtke@ryjikh.com","allgemeine Spende","2013-04-13","200,00","Fakedaten_2013-04-30","Completed"
"radtke@ryjikh.com","allgemeine Spende","2011-08-08","156,00","Fakedaten_2013-04-30","Completed"
"radtke@ryjikh.com","allgemeine Spende","2010-10-26","120,00","Fakedaten_2013-04-30","Completed"
"stengel@ringeltudow.com","Anlassspende","2010-01-21","22200,00","Fakedaten_2013-04-30","Completed"
"seibold@schulzlichtenfeld.org","Anlassspende","2011-12-23","99500,00","Fakedaten_2013-04-30","Completed"
"fahner@scheytt.com","allgemeine Spende","2010-12-10","190,00","Fakedaten_2013-04-30","Completed"
"fahner@scheytt.com","allgemeine Spende","2010-05-22","36,00","Fakedaten_2013-04-30","Completed"
"fahner@scheytt.com","allgemeine Spende","2012-07-21","4,00","Fakedaten_2013-04-30","Completed"
"fahner@scheytt.com","allgemeine Spende","2008-07-04","78,00","Fakedaten_2013-04-30","Completed"
"fahner@scheytt.com","allgemeine Spende","2008-07-09","88,00","Fakedaten_2013-04-30","Completed"
"fahner@scheytt.com","allgemeine Spende","2011-06-29","60,00","Fakedaten_2013-04-30","Completed"
"fahner@scheytt.com","allgemeine Spende","2010-08-13","142,00","Fakedaten_2013-04-30","Completed"
"fahner@scheytt.com","allgemeine Spende","2010-06-22","126,00","Fakedaten_2013-04-30","Completed"
"fahner@scheytt.com","allgemeine Spende","2010-06-29","80,00","Fakedaten_2013-04-30","Completed"
"fahner@scheytt.com","allgemeine Spende","2009-01-16","144,00","Fakedaten_2013-04-30","Completed"
"fahner@scheytt.com","allgemeine Spende","2009-04-23","10,00","Fakedaten_2013-04-30","Completed"
"fahner@scheytt.com","allgemeine Spende","2009-11-09","180,00","Fakedaten_2013-04-30","Completed"
"fahner@scheytt.com","allgemeine Spende","2013-02-21","154,00","Fakedaten_2013-04-30","Completed"
"fahner@scheytt.com","allgemeine Spende","2010-02-24","60,00","Fakedaten_2013-04-30","Completed"
"fahner@scheytt.com","allgemeine Spende","2008-11-11","78,00","Fakedaten_2013-04-30","Completed"
"fahner@scheytt.com","allgemeine Spende","2010-12-10","72,00","Fakedaten_2013-04-30","Completed"
"fahner@scheytt.com","allgemeine Spende","2010-12-25","200,00","Fakedaten_2013-04-30","Completed"
"fahner@scheytt.com","allgemeine Spende","2011-12-17","176,00","Fakedaten_2013-04-30","Completed"
"fahner@scheytt.com","allgemeine Spende","2012-02-15","34,00","Fakedaten_2013-04-30","Completed"
"fahner@scheytt.com","allgemeine Spende","2011-03-04","192,00","Fakedaten_2013-04-30","Completed"
"fahner@scheytt.com","allgemeine Spende","2012-03-14","4,00","Fakedaten_2013-04-30","Completed"
"fahner@scheytt.com","allgemeine Spende","2012-02-12","36,00","Fakedaten_2013-04-30","Completed"
"fahner@scheytt.com","allgemeine Spende","2013-02-17","148,00","Fakedaten_2013-04-30","Completed"
"fahner@scheytt.com","allgemeine Spende","2009-04-15","134,00","Fakedaten_2013-04-30","Completed"
"fahner@scheytt.com","allgemeine Spende","2009-05-03","168,00","Fakedaten_2013-04-30","Completed"
"fahner@scheytt.com","allgemeine Spende","2011-04-17","60,00","Fakedaten_2013-04-30","Completed"
"fahner@scheytt.com","allgemeine Spende","2009-08-21","94,00","Fakedaten_2013-04-30","Completed"
"fahner@scheytt.com","allgemeine Spende","2010-12-03","90,00","Fakedaten_2013-04-30","Completed"
"fahner@scheytt.com","allgemeine Spende","2008-11-01","68,00","Fakedaten_2013-04-30","Completed"
"dolch@kluwe.com","Anlassspende","2009-12-02","79800,00","Fakedaten_2013-04-30","Completed"
"platzer@dies.org","Anlassspende","2008-07-01","80000,00","Fakedaten_2013-04-30","Completed"
"birkemeyer@beck.net","allgemeine Spende","2008-12-21","50,00","Fakedaten_2013-04-30","Completed"
"birkemeyer@beck.net","allgemeine Spende","2008-08-28","54,00","Fakedaten_2013-04-30","Completed"
"birkemeyer@beck.net","allgemeine Spende","2011-09-19","82,00","Fakedaten_2013-04-30","Completed"
"birkemeyer@beck.net","allgemeine Spende","2010-12-11","30,00","Fakedaten_2013-04-30","Completed"
"birkemeyer@beck.net","allgemeine Spende","2009-07-30","58,00","Fakedaten_2013-04-30","Completed"
"birkemeyer@beck.net","allgemeine Spende","2012-09-13","142,00","Fakedaten_2013-04-30","Completed"
"birkemeyer@beck.net","allgemeine Spende","2011-01-05","44,00","Fakedaten_2013-04-30","Completed"
"birkemeyer@beck.net","allgemeine Spende","2011-09-25","128,00","Fakedaten_2013-04-30","Completed"
"birkemeyer@beck.net","allgemeine Spende","2011-11-23","142,00","Fakedaten_2013-04-30","Completed"
"birkemeyer@beck.net","allgemeine Spende","2011-10-29","122,00","Fakedaten_2013-04-30","Completed"
"birkemeyer@beck.net","allgemeine Spende","2009-05-16","166,00","Fakedaten_2013-04-30","Completed"
"birkemeyer@beck.net","allgemeine Spende","2013-01-06","38,00","Fakedaten_2013-04-30","Completed"
"birkemeyer@beck.net","allgemeine Spende","2009-12-01","2,00","Fakedaten_2013-04-30","Completed"
